209	7	23	20
210	5	2	1
211	9	17	8
212	22	21	5
213	24	2	10
214	24	5	11
215	20	4	1
216	5	22	7
217	7	13	10
218	13	2	14
219	22	23	1
220	5	15	11
221	25	23	9
222	23	7	4
223	19	2	22
224	6	24	3
225	23	5	13
226	13	7	23
227	4	14	16
228	22	5	8
229	4	15	18
230	14	11	13
231	22	24	23
232	12	9	0
233	22	11	25
234	0	3	5
235	17	24	25
236	8	5	15
237	5	9	7
238	5	18	25
239	10	3	17
240	20	2	3
241	11	5	3
242	12	25	8
243	25	12	5
244	23	3	18
245	23	15	1
246	16	5	15
247	9	0	22
248	14	5	23
249	7	1	23
250	5	8	6
251	15	6	21
252	20	18	8
253	17	7	14
254	25	11	9
255	8	10	16
256	12	0	5
257	1	14	17
258	6	12	8
259	8	1	17
260	8	2	7
261	10	11	14
262	10	5	17
263	4	2	14
264	14	20	24
265	16	6	15
266	16	19	6
267	16	9	7
268	5	17	11
269	14	22	23
270	22	6	23
271	4	7	3
272	13	3	20
273	11	14	13
274	6	2	15
275	12	7	24
276	13	20	15
277	0	23	2
278	7	16	8
279	14	4	2
280	15	21	9
281	14	17	22
282	5	16	25
283	16	25	1
284	16	18	2
285	11	8	0
286	3	13	16
287	1	13	18
288	12	19	6
289	13	22	0
290	13	7	19
291	22	5	18
292	12	20	4
293	2	4	13
294	19	7	3
295	15	9	7
296	15	1	3
297	11	23	9
298	1	0	11
299	9	19	4
300	4	15	21
301	20	17	13
302	20	2	9
303	13	11	21
304	1	16	21
305	17	7	11
306	25	21	8
307	25	15	13
308	4	20	9
309	25	11	16
310	0	15	14
311	0	8	4
312	0	24	10
313	22	19	13
314	19	25	16
315	24	9	1
316	18	22	15
317	1	14	6
318	8	13	25
319	10	19	11
320	13	20	14
321	5	9	11
322	13	9	18
323	22	25	8
324	3	2	19
325	18	4	5
326	24	21	14
327	1	17	21
328	10	0	19
329	16	11	17
330	8	19	17
331	20	7	18
332	17	16	13
333	4	12	23
334	3	15	2
335	5	23	1
336	3	24	5
337	8	13	4
338	22	10	13
339	9	20	14
340	25	22	5
341	22	10	8
342	16	19	15
343	19	6	17
344	21	16	17
345	14	24	2
346	10	1	22
347	6	24	5
348	8	21	24
349	24	8	4
350	1	17	11
351	3	18	17
352	5	10	4
353	17	3	5
354	10	3	25
355	5	7	24
356	14	13	8
357	17	10	4
358	17	22	6
359	6	21	25
360	23	4	10
361	17	5	9
362	6	22	19
363	2	17	5
364	18	7	2
365	21	12	4
366	11	2	18
367	2	0	13
368	11	2	20
369	24	3	10
370	17	9	24
371	6	17	13
372	13	25	8
373	11	9	13
374	18	19	6
375	5	23	4
376	11	6	5
377	7	22	8
378	21	9	23
379	10	7	14
380	10	15	5
381	8	15	23
382	6	9	24
383	13	12	5
384	14	4	21
385	13	9	11
386	22	8	3
387	3	7	24
388	24	1	17
389	12	16	15
390	1	3	12
391	15	1	14
392	12	25	0
393	3	24	14
394	7	0	5
395	21	3	17
396	18	11	2
397	0	24	15
398	9	13	23
399	24	25	8
400	24	1	9
401	20	5	25
402	19	25	20
403	5	24	18
404	25	13	8
405	8	15	16
406	18	19	0
407	11	6	2
408	5	19	18
409	7	2	9
410	4	20	5
411	21	20	9
412	22	1	13
413	16	21	3
414	18	22	7
415	5	17	1
416	24	25	12
417	20	6	24
418	23	14	7
419	0	15	2
420	9	24	25
421	19	20	22
422	25	20	22
423	11	17	3
424	23	18	4
425	4	22	11
426	9	18	7
427	4	17	2
428	19	8	12
429	2	20	4
430	3	0	22
431	7	9	19
432	7	11	9
433	9	19	12
434	18	8	16
435	22	11	23
436	9	12	19
437	18	3	1
438	16	13	6
439	3	18	21
440	1	25	18
441	23	18	1
442	15	6	0
443	10	7	5
444	2	18	11
445	21	4	5
446	20	6	19
447	11	15	6
448	16	12	25
449	12	21	17
450	1	25	15
451	12	5	1
452	1	19	25
453	15	1	0
454	21	12	14
455	22	4	16
456	25	6	20
457	1	13	4
458	12	8	10
459	14	4	18
460	24	25	14
461	7	24	5
462	21	5	25
463	12	21	24
464	5	0	25
465	15	23	2
466	5	22	23
467	22	0	7
468	12	19	13
469	5	12	20
470	10	12	8
471	4	8	6
472	4	2	8
473	0	12	24
474	13	0	10
475	19	2	11
476	3	23	7
477	22	8	11
478	23	6	9
479	0	16	5
480	13	14	0
481	14	10	7
482	21	7	12
483	8	23	12
484	15	21	8
485	11	6	13
486	17	23	12
487	8	6	19
488	4	25	14
489	19	3	15
490	19	13	15
491	5	7	9
492	18	11	15
493	9	11	0
494	3	24	4
495	16	4	13
496	10	25	24
497	1	17	21
498	13	8	14
499	9	3	8
500	15	16	17
501	18	19	0
502	21	25	15
503	19	20	16
504	13	18	3
505	4	20	13
506	12	2	13
507	19	2	16
508	17	1	16
509	15	22	4
510	11	3	21
511	23	25	2
512	2	5	1
513	3	24	19
514	12	4	13
515	18	1	11
516	21	3	8
517	0	6	2
518	6	0	22
519	14	19	12
520	19	11	21
521	7	5	10
522	12	6	1
523	12	19	0
524	14	0	16
525	9	7	17
526	23	0	7
527	9	10	18
528	16	6	5
529	20	11	23
530	20	15	21
531	22	3	2
532	25	9	13
533	11	14	22
534	1	23	4
535	1	14	20
536	2	24	5
537	25	17	6
538	23	25	0
539	19	4	8
540	7	2	20
541	4	20	19
542	7	21	25
543	19	2	15
544	0	7	14
545	20	10	19
546	14	8	10
547	8	14	24
548	23	16	18
549	19	23	10
550	25	8	16
551	17	10	6
552	18	21	24
553	0	24	9
554	14	2	18
555	24	19	23
556	2	3	9
557	18	24	21
558	6	0	19
559	14	13	17
560	12	16	8
561	25	3	15
562	6	2	19
563	15	3	10
564	22	7	6
565	18	9	14
566	15	21	19
567	14	22	10
568	15	18	5
569	25	15	10
570	7	21	10
571	17	0	7
572	10	8	13
573	20	25	19
574	11	7	14
575	19	24	14
576	19	18	25
577	15	7	0
578	9	12	15
579	5	19	16
580	24	20	15
581	18	21	20
582	17	1	8
583	22	17	1
584	14	17	25
585	7	9	1
586	19	2	11
587	0	16	11
588	14	17	1
589	22	23	15
590	3	9	16
591	4	3	13
592	12	17	22
593	20	1	0
594	3	14	9
595	8	22	0
596	22	9	24
597	0	19	14
598	4	19	7
599	15	5	7
600	20	11	1
601	13	0	24
602	21	9	4
603	22	17	11
604	8	20	0
605	17	2	1
606	25	4	1
607	19	6	21
608	20	17	24
609	25	5	9
610	5	15	4
611	2	23	22
612	10	14	18
613	18	7	4
614	9	23	25
615	12	8	25
616	23	9	18
617	2	11	9
618	24	23	21
619	7	14	13
620	23	3	13
621	7	19	16
622	21	17	9
623	21	22	24
624	13	23	5
625	6	3	8
626	21	5	8
627	20	14	0
628	8	2	12
629	19	8	5
630	0	4	19
631	23	18	9
632	24	9	1
633	19	4	17
634	5	1	13
635	23	11	17
636	18	2	21
637	3	18	8
638	17	1	16
639	5	13	10
640	17	21	7
641	0	20	19
642	5	24	6
643	18	23	11
644	8	23	20
645	6	13	25
646	24	4	19
647	19	0	1
648	3	7	22
649	19	13	6
650	15	23	9
651	4	3	8
652	13	7	14
653	0	25	10
654	17	4	6
655	17	25	1
656	8	20	11
657	8	20	18
658	21	7	1
659	25	15	7
660	25	5	11
661	6	18	20
662	11	23	13
663	20	24	8
664	11	24	19
665	11	7	4
666	0	14	17
667	25	23	19
668	25	14	22
669	14	7	21
670	20	11	15
671	14	12	24
672	1	6	13
673	23	0	15
674	4	25	5
675	25	9	0
676	16	22	0
677	11	6	1
678	20	7	2
679	12	25	10
680	20	1	8
681	3	8	6
682	10	1	5
683	19	2	14
684	8	2	13
685	15	13	12
686	10	15	8
687	24	18	15
688	20	24	2
689	14	9	3
690	15	6	7
691	4	14	16
692	15	20	21
693	13	9	19
694	2	23	4
695	21	0	19
696	9	14	2
697	23	19	12
698	20	7	11
699	9	11	18
700	20	24	15
701	11	16	18
702	19	5	1
703	16	0	22
704	23	3	13
705	18	13	6
706	2	8	15
707	18	8	1
708	14	3	23
709	13	14	11
710	8	2	24
711	5	20	7
712	8	25	14
713	9	0	22
714	14	3	22
715	18	20	4
716	7	13	15
717	22	18	15
718	25	22	6
719	19	22	23
720	13	21	24
721	14	25	21
722	18	14	2
723	8	25	19
724	24	6	17
725	16	22	18
726	24	1	23
727	21	1	22
728	25	2	9
729	1	8	25
730	14	5	15
731	23	14	18
732	10	6	4
733	22	1	15
734	16	11	9
735	18	3	6
736	18	7	2
737	19	2	21
738	0	8	22
739	24	15	5
740	15	16	4
741	23	7	8
742	25	22	19
743	6	24	16
744	8	13	1
745	3	17	12
746	17	2	1
747	11	5	21
748	19	20	24
749	7	6	14
750	2	22	1
751	3	16	10
752	4	17	11
753	18	14	6
754	1	3	18
755	4	5	7
756	7	8	22
757	16	7	23
758	2	11	4
759	11	5	0
760	4	21	18
761	16	10	5
762	7	16	20
763	7	25	23
764	21	12	24
765	6	16	11
766	18	12	13
767	14	1	10
768	22	2	23
769	6	22	24
770	20	11	19
771	20	21	24
772	15	2	8
773	9	22	16
774	15	1	7
775	3	7	16
776	13	20	11
777	11	5	15
778	10	0	6
779	25	22	24
780	24	0	12
781	22	21	10
782	18	11	2
783	12	16	5
784	18	0	15
785	25	9	6
786	10	5	13
787	13	5	3
788	12	4	17
789	15	6	23
790	11	17	15
791	12	10	2
792	24	18	23
793	8	10	5
794	5	13	18
795	21	7	16
796	13	24	16
797	25	5	7
798	22	21	11
799	21	13	2
800	0	5	3
801	6	19	25
802	20	6	13
803	0	24	3
804	8	9	21
805	19	15	25
806	5	15	14
807	22	9	18
808	12	8	21
809	22	20	1
810	19	8	18
811	1	18	2
812	10	1	20
813	18	21	14
814	4	11	5
815	7	18	22
816	20	6	9
817	12	6	8
818	20	12	4
819	8	19	23
820	2	16	18
821	14	8	2
822	22	9	13
823	21	11	18
824	13	8	25
825	3	2	24
826	6	2	14
827	14	16	4
828	10	23	16
829	19	6	20
830	7	8	17
831	19	7	4
832	1	2	11
833	5	20	7
834	1	4	7
835	11	5	8
836	16	13	7
837	23	18	9
838	7	10	14
839	0	20	1
840	9	3	21
841	5	8	18
842	19	20	18
843	16	14	8
844	8	0	9
845	12	10	0
846	19	17	1
847	6	21	16
848	19	24	13
849	21	6	20
850	17	16	3
851	13	23	11
852	11	24	4
853	1	0	24
854	5	3	11
855	14	13	9
856	24	13	6
857	15	20	14
858	19	12	0
859	15	11	13
860	19	9	10
861	23	8	6
862	21	19	5
863	4	0	13
864	16	4	13
865	11	18	3
866	1	25	19
867	23	22	6
868	18	9	19
869	11	13	7
870	20	13	4
871	7	5	18
872	16	2	4
873	1	9	18
874	1	18	5
875	24	22	18
876	14	19	12
877	10	17	0
878	15	10	22
879	25	18	3
880	21	0	25
881	2	3	5
882	8	9	2
883	25	5	22
884	13	24	17
885	4	3	25
886	14	1	21
887	5	22	19
888	25	6	9
889	13	1	3
890	0	16	19
891	19	17	8
892	15	0	6
893	12	25	15
894	11	10	22
895	7	15	13
896	23	25	10
897	11	19	17
898	15	16	1
899	10	21	5
900	7	17	8
901	6	13	7
902	7	15	5
903	5	8	24
904	22	24	10
905	17	0	19
906	18	24	5
907	14	12	18
908	4	19	16
909	6	14	19
910	19	4	13
911	18	7	5
912	12	0	10
913	12	3	11
914	12	17	25
915	23	4	13
916	23	21	15
917	12	8	0
918	22	12	13
919	12	17	6
920	16	4	20
921	24	23	2
922	0	21	24
923	1	19	10
924	18	4	23
925	1	10	20
926	2	8	17
927	8	11	21
928	15	0	24
929	14	24	21
930	19	6	21
931	19	13	2
932	17	7	1
933	13	18	10
934	12	6	2
935	20	21	16
936	7	3	0
937	16	12	25
938	6	4	0
939	15	22	12
940	24	18	19
941	19	9	5
942	2	0	15
943	10	21	13
944	2	4	21
945	4	14	15
946	23	19	17
947	1	18	4
948	14	22	16
949	8	7	4
950	25	3	12
951	16	24	22
952	0	20	24
953	6	20	8
954	25	12	13
955	1	8	17
956	2	24	1
957	22	17	15
958	5	16	3
959	20	0	8
960	18	6	21
961	20	10	24
962	15	17	16
963	17	1	24
964	10	7	24
965	20	5	12
966	4	21	22
967	13	24	12
968	8	20	21
969	2	7	19
970	13	5	21
971	21	14	7
972	18	15	20
973	21	15	4
974	15	13	24
975	21	20	22
976	0	14	1
977	0	15	8
978	9	7	24
979	9	12	21
980	18	14	9
981	21	14	10
982	11	1	5
983	20	7	8
984	18	5	17
985	8	9	6
986	14	0	19
987	5	24	20
988	8	21	12
989	15	5	12
990	17	7	13
991	19	6	20
992	16	12	17
993	24	5	14
994	9	18	1
995	4	2	13
996	22	7	15
997	17	1	10
998	2	15	19
999	13	0	12
1000	24	3	15
1001	14	18	5
1002	22	8	13
1003	24	12	6
1004	20	8	2
1005	4	25	8
1006	16	10	20
1007	21	0	19
1008	6	23	22
1009	2	15	9
1010	0	6	16
1011	14	24	7
1012	7	3	9
1013	21	12	2
1014	18	5	20
1015	12	3	19
1016	11	0	14
1017	14	24	15
1018	24	11	19
1019	1	19	16
1020	4	5	9
1021	24	11	21
1022	5	6	16
1023	1	17	10
1024	17	11	9
1025	9	2	8
1026	12	8	3
1027	19	2	5
1028	12	21	17
1029	16	21	19
1030	16	6	25
1031	15	24	22
1032	6	8	19
1033	1	4	25
1034	4	6	22
1035	4	24	12
1036	19	4	10
1037	3	0	6
1038	7	6	22
1039	19	21	25
1040	0	17	3
1041	1	7	4
1042	25	10	17
1043	10	14	13
1044	18	24	6
1045	0	22	25
1046	12	5	15
1047	5	23	2
1048	14	12	22
1049	6	10	0
1050	3	23	16
1051	14	15	22
1052	3	7	8
1053	2	18	7
1054	21	5	22
1055	15	6	23
1056	2	8	25
1057	15	7	17
1058	5	11	9
1059	19	22	14
1060	2	7	9
1061	9	14	4
1062	25	22	24
1063	3	22	23
1064	15	16	6
1065	18	15	5
1066	12	10	11
1067	0	7	12
1068	14	15	13
1069	19	5	21
1070	8	14	15
1071	22	1	13
1072	7	10	2
1073	0	13	18
1074	25	7	1
1075	9	11	7
1076	19	18	7
1077	20	6	5
1078	9	25	22
1079	19	6	16
1080	25	8	1
1081	7	17	5
1082	10	9	11
1083	9	22	19
1084	18	9	22
1085	8	24	0
1086	6	21	3
1087	4	8	2
1088	10	8	0
1089	18	20	22
1090	10	7	14
1091	11	25	23
1092	6	1	23
1093	23	19	2
1094	15	22	23
1095	24	7	6
1096	12	6	15
1097	24	23	10
1098	21	0	25
1099	19	18	12
1100	24	17	25
1101	20	2	8
1102	2	8	22
1103	6	4	19
1104	6	25	20
1105	8	6	19
1106	6	24	23
1107	23	12	5
1108	20	15	14
1109	8	4	6
1110	5	25	23
1111	17	22	0
1112	9	20	16
1113	19	13	23
1114	5	22	20
1115	15	18	20
1116	20	23	25
1117	23	5	2
1118	0	8	4
1119	5	15	7
1120	22	13	0
1121	12	24	9
1122	24	22	10
1123	5	3	2
1124	22	11	14
1125	19	9	12
1126	18	6	10
1127	3	1	4
1128	5	12	7
1129	18	5	19
1130	3	13	11
1131	25	24	18
1132	23	24	16
1133	20	11	25
1134	23	5	6
1135	20	12	22
1136	19	9	1
1137	9	5	11
1138	16	25	21
1139	24	12	23
1140	21	5	20
1141	7	6	3
1142	18	2	15
1143	4	23	19
1144	13	0	6
1145	8	2	23
1146	1	4	16
1147	6	19	14
1148	24	20	21
1149	11	3	16
1150	5	11	12
1151	2	0	19
1152	4	24	19
1153	20	9	16
1154	19	0	3
1155	9	0	20
1156	23	13	2
1157	4	24	20
1158	22	14	13
1159	10	5	11
1160	18	12	19
1161	15	18	9
1162	4	8	1
1163	8	17	10
1164	18	0	20
1165	21	20	4
1166	3	22	13
1167	11	17	12
1168	14	18	19
1169	6	7	3
1170	8	9	2
1171	17	6	18
1172	24	4	0
1173	1	3	9
1174	14	4	20
1175	22	13	17
1176	6	22	9
1177	8	17	5
1178	3	12	13
1179	15	14	10
1180	4	10	3
1181	22	8	19
1182	25	16	3
1183	10	22	14
1184	13	6	24
1185	13	8	2
1186	21	6	15
1187	10	25	0
1188	5	18	0
1189	14	10	0
1190	20	5	16
1191	7	6	16
1192	4	13	8
1193	0	25	19
1194	6	11	9
1195	12	4	21
1196	13	4	14
1197	1	18	20
1198	8	13	23
1199	7	19	21
1200	11	8	17
1201	11	21	16
1202	16	3	6
1203	21	3	9
1204	20	5	11
1205	18	13	14
1206	17	4	1
1207	13	16	0
1208	22	9	6
1209	2	23	8
1210	3	0	21
1211	25	14	10
1212	5	16	23
1213	3	17	8
1214	18	1	13
1215	21	24	3
1216	9	1	13
1217	23	6	17
1218	3	13	19
1219	23	11	7
1220	5	9	0
1221	11	0	21
1222	25	8	17
1223	7	15	23
1224	11	8	24
1225	13	23	5
1226	17	6	12
1227	15	7	13
1228	24	13	10
1229	18	24	0
1230	10	9	6
1231	13	20	7
1232	20	2	14
1233	19	0	16
1234	18	17	6
1235	2	24	12
1236	4	5	15
1237	25	22	6
1238	19	17	13
1239	8	1	14
1240	6	2	25
1241	25	4	10
1242	1	16	12
1243	5	12	8
1244	3	15	4
1245	6	20	5
1246	16	5	13
1247	16	13	1
1248	0	4	10
1249	20	23	15
1250	6	24	23
1251	7	3	5
1252	20	24	3
1253	3	8	16
1254	14	20	21
1255	25	1	8
1256	18	23	22
1257	25	9	20
1258	2	19	14
1259	1	6	21
1260	1	2	5
1261	7	13	19
1262	1	25	23
1263	8	17	4
1264	7	23	11
1265	10	11	5
1266	6	9	25
1267	16	10	5
1268	13	16	25
1269	25	21	23
1270	2	6	14
1271	17	18	9
1272	17	12	2
1273	13	1	11
1274	2	18	1
1275	15	9	20
1276	25	5	12
1277	15	12	21
1278	24	3	15
1279	13	4	7
1280	14	17	22
1281	13	9	14
1282	0	17	8
1283	2	21	12
1284	15	18	21
1285	2	5	3
1286	2	17	21
1287	22	18	10
1288	3	12	6
1289	10	7	5
1290	25	1	17
1291	21	19	14
1292	8	25	10
1293	20	21	9
1294	19	10	8
1295	0	23	15
1296	11	1	23
1297	25	15	1
1298	2	19	20
1299	17	5	11
1300	7	3	11
1301	8	2	19
1302	8	18	19
1303	1	20	4
1304	9	15	22
1305	2	9	15
1306	12	6	18
1307	5	14	7
1308	0	8	19
1309	11	24	15
1310	9	20	16
1311	17	1	16
1312	11	20	21
1313	7	8	24
1314	14	13	20
1315	21	4	22
1316	16	22	15
1317	15	5	2
1318	16	10	17
1319	15	18	24
1320	0	11	13
1321	22	12	23
1322	19	7	9
1323	4	3	24
1324	15	9	5
1325	20	14	17
1326	25	12	15
1327	5	12	3
1328	18	10	16
1329	0	5	21
1330	14	24	11
1331	2	25	19
1332	10	18	23
1333	10	18	25
1334	23	19	1
1335	4	6	9
1336	10	1	20
1337	1	15	18
1338	6	2	4
1339	21	16	14
1340	20	2	17
1341	23	10	20
1342	6	5	24
1343	7	22	2
1344	3	4	10
1345	9	24	15
1346	24	21	14
1347	7	24	19
1348	7	1	16
1349	6	14	5
1350	17	3	13
1351	0	25	17
1352	8	3	16
1353	16	14	12
1354	17	9	0
1355	18	21	12
1356	13	8	11
1357	5	7	17
1358	3	10	23
1359	5	21	4
1360	3	16	14
1361	14	8	12
1362	19	7	14
1363	5	19	20
1364	18	15	24
1365	21	4	24
1366	4	24	22
1367	19	12	22
1368	1	2	18
1369	25	10	13
1370	8	0	19
1371	6	7	0
1372	12	16	14
1373	16	8	24
1374	1	20	6
1375	7	19	12
1376	22	12	19
1377	19	6	7
1378	24	15	25
1379	2	13	1
1380	10	4	6
1381	0	20	8
1382	20	23	2
1383	4	6	19
1384	25	5	24
1385	0	21	22
1386	6	4	17
1387	8	11	22
1388	12	9	0
1389	8	3	4
1390	21	10	5
1391	3	24	13
1392	1	0	23
1393	1	24	17
1394	2	24	0
1395	23	4	17
1396	11	17	25
1397	4	8	11
1398	14	13	2
1399	12	14	18
1400	10	3	23
1401	19	6	11
1402	11	10	12
1403	7	5	0
1404	25	20	2
1405	4	17	16
1406	23	0	5
1407	19	6	15
1408	5	24	9
1409	21	24	10
1410	13	1	11
1411	2	3	1
1412	14	6	7
1413	10	4	25
1414	24	20	21
1415	11	24	18
1416	21	17	15
1417	0	15	7
1418	4	15	2
1419	0	25	23
1420	22	16	24
1421	8	22	12
1422	8	22	10
1423	13	2	10
1424	10	3	13
1425	9	18	14
1426	20	2	19
1427	7	21	19
1428	6	21	7
1429	17	10	18
1430	5	22	10
1431	23	8	16
1432	18	12	20
1433	8	7	14
1434	19	1	4
1435	22	2	5
1436	13	12	9
1437	8	11	7
1438	9	16	15
1439	14	16	20
1440	18	9	4
1441	21	8	7
1442	19	23	21
1443	20	8	9
1444	11	15	6
1445	18	24	25
1446	2	9	17
1447	2	16	6
1448	22	8	10
1449	11	6	20
1450	0	7	12
1451	11	3	1
1452	2	7	25
1453	15	5	16
1454	2	18	11
1455	17	6	20
1456	7	25	1
1457	11	7	0
1458	16	10	19
1459	5	20	19
1460	7	3	12
1461	14	10	16
1462	2	3	8
1463	9	12	2
1464	5	11	16
1465	23	21	2
1466	16	17	13
1467	20	19	22
1468	24	14	21
1469	18	10	3
1470	0	19	16
1471	20	5	1
1472	1	5	7
1473	10	17	1
1474	23	22	6
1475	12	19	11
1476	5	13	8
1477	17	3	7
1478	0	23	9
1479	8	10	24
1480	12	23	22
1481	19	8	7
1482	17	23	19
1483	21	25	1
1484	15	7	21
1485	15	6	21
1486	9	23	6
1487	24	11	18
1488	10	25	20
1489	5	13	9
1490	25	19	0
1491	0	6	21
1492	17	6	16
1493	3	7	24
1494	12	20	15
1495	16	18	15
1496	8	18	0
1497	2	13	21
1498	3	4	13
1499	12	0	9
1500	19	6	22
1501	25	13	0
1502	14	12	6
1503	7	17	13
1504	22	10	7
1505	12	10	6
1506	24	15	1
1507	9	0	1
1508	10	20	18
1509	9	24	21
1510	6	23	7
1511	13	11	7
1512	14	25	10
1513	18	11	6
1514	3	20	14
1515	7	24	16
1516	15	12	11
1517	14	17	1
1518	1	22	5
1519	3	7	13
1520	16	23	0
1521	19	3	23
1522	5	22	3
1523	4	23	15
1524	19	12	2
1525	22	16	1
1526	24	21	2
1527	4	14	0
1528	7	10	18
1529	13	16	8
1530	3	1	6
1531	7	20	24
1532	12	5	4
1533	6	9	17
1534	14	19	2
1535	18	13	9
1536	9	23	21
1537	9	23	20
1538	20	8	23
1539	4	21	6
1540	22	4	18
1541	22	15	17
1542	14	6	21
1543	2	22	14
1544	16	14	23
1545	1	6	20
1546	1	4	7
1547	2	3	4
1548	20	10	13
1549	24	18	3
1550	7	25	24
1551	3	19	20
1552	23	15	11
1553	5	19	6
1554	6	8	9
1555	15	25	4
1556	6	16	19
1557	13	18	14
1558	24	11	10
1559	10	7	20
1560	22	20	11
1561	22	19	6
1562	4	23	7
1563	18	0	2
1564	6	22	13
1565	6	8	17
1566	6	12	17
1567	9	0	13
1568	3	15	18
1569	13	10	4
1570	14	1	20
1571	10	25	7
1572	15	11	9
1573	6	3	2
1574	21	3	15
1575	18	12	10
1576	22	17	8
1577	15	20	6
1578	6	8	7
1579	15	25	12
1580	17	3	7
1581	22	16	11
1582	10	2	18
1583	11	1	14
1584	8	22	25
1585	3	23	10
1586	14	25	20
1587	9	18	23
1588	14	15	25
1589	8	21	19
1590	15	24	13
1591	4	8	7
1592	1	25	14
1593	16	7	12
1594	13	18	20
1595	23	16	14
1596	5	4	12
1597	18	2	11
1598	1	16	9
1599	11	0	25
1600	20	25	13
1601	1	5	15
1602	1	2	18
1603	16	14	10
1604	2	24	4
1605	19	23	7
1606	18	19	7
1607	21	10	9
1608	21	1	5
1609	6	13	5
1610	22	18	4
1611	0	3	24
1612	0	6	24
1613	1	24	14
1614	7	21	1
1615	14	15	12
1616	15	19	8
1617	13	22	17
1618	15	11	12
1619	11	13	19
1620	21	22	14
1621	15	13	6
1622	3	12	0
1623	14	4	21
1624	22	2	11
1625	17	20	0
1626	20	12	8
1627	14	8	2
1628	21	3	9
1629	6	23	17
1630	5	6	17
1631	23	3	19
1632	8	25	24
1633	3	2	13
1634	14	1	3
1635	6	23	1
1636	0	7	20
1637	1	8	12
1638	18	3	17
1639	5	21	11
1640	22	17	24
1641	2	5	8
1642	14	11	24
1643	2	19	21
1644	19	11	24
1645	17	23	6
1646	14	15	16
1647	17	22	21
1648	10	1	21
1649	19	25	21
1650	0	13	25
1651	21	1	23
1652	9	21	10
1653	1	20	18
1654	9	6	22
1655	12	1	20
1656	16	20	13
1657	16	20	1
1658	1	22	2
1659	2	9	12
1660	20	16	22
1661	24	14	23
1662	8	20	4
1663	23	9	0
1664	22	17	14
1665	14	24	21
