1072	1	10	0
1073	6	5	3
1074	1	14	8
1075	6	11	4
1076	2	9	14
1077	10	4	9
1078	2	9	0
1079	1	10	14
1080	1	4	13
1081	5	13	9
1082	4	10	9
1083	8	12	3
1084	4	6	0
1085	3	10	0
1086	11	5	0
1087	1	14	0
1088	12	13	6
1089	3	12	10
1090	14	2	4
1091	2	6	9
1092	6	0	1
1093	1	6	14
1094	1	8	7
1095	1	13	9
1096	7	6	11
1097	10	12	1
1098	14	1	0
1099	0	7	1
1100	14	12	2
1101	8	7	10
1102	8	2	7
1103	4	1	10
1104	9	5	13
1105	7	10	4
1106	4	13	7
1107	1	0	2
1108	12	4	10
1109	4	5	8
1110	12	8	1
1111	5	3	14
1112	1	8	9
1113	13	11	12
1114	12	9	14
1115	8	6	1
1116	3	0	7
1117	5	3	13
1118	0	3	14
1119	11	10	1
1120	0	8	1
1121	14	0	13
1122	6	8	9
1123	12	3	8
1124	3	14	9
1125	13	10	3
1126	3	12	11
1127	7	12	9
1128	5	10	6
1129	11	8	9
1130	6	12	13
1131	14	3	9
1132	1	12	5
1133	4	11	2
1134	3	0	9
1135	10	5	14
1136	0	3	4
1137	12	13	9
1138	13	3	4
1139	4	7	5
1140	2	10	5
1141	2	7	1
1142	12	4	9
1143	2	1	11
1144	3	10	13
1145	11	6	0
1146	8	5	12
1147	1	2	13
1148	6	7	12
1149	0	7	6
1150	6	2	9
1151	4	2	8
1152	14	2	13
1153	8	6	2
1154	11	2	10
1155	2	3	5
1156	14	11	2
1157	8	4	1
1158	11	0	5
1159	12	10	8
1160	11	10	6
1161	5	0	1
1162	8	6	14
1163	5	4	9
1164	5	3	10
1165	9	8	5
1166	2	12	1
1167	2	1	12
1168	5	9	10
1169	4	3	9
1170	13	11	6
1171	1	2	10
1172	4	11	3
1173	12	5	7
1174	0	6	13
1175	13	8	6
1176	6	13	7
1177	12	3	13
1178	0	1	10
1179	14	5	10
1180	11	8	10
1181	2	10	1
1182	12	8	9
1183	10	7	5
1184	10	5	12
1185	9	13	7
1186	7	5	11
1187	10	6	5
1188	1	2	10
1189	14	10	8
1190	4	3	2
1191	13	6	1
1192	13	10	0
1193	11	3	12
1194	1	8	12
1195	4	12	10
1196	13	7	3
1197	14	6	0
1198	7	2	10
1199	14	3	5
1200	11	6	2
1201	13	11	1
1202	3	2	14
1203	5	7	2
1204	8	14	2
1205	13	11	6
1206	6	11	8
1207	10	5	12
1208	14	4	12
1209	1	2	5
1210	6	11	14
1211	6	10	3
1212	6	12	8
1213	4	0	3
1214	6	9	13
1215	13	2	10
1216	7	8	0
1217	7	0	8
1218	0	7	14
1219	11	5	7
1220	6	3	9
1221	6	8	14
1222	10	9	0
1223	3	14	1
1224	8	5	3
1225	2	9	4
1226	10	1	14
1227	3	2	13
1228	7	12	2
1229	8	2	6
1230	10	12	5
1231	12	2	4
1232	1	13	3
1233	11	8	10
1234	0	12	10
1235	8	14	12
1236	13	5	3
1237	2	3	9
1238	8	7	9
1239	2	6	11
1240	0	9	13
1241	6	5	1
1242	4	0	2
1243	8	13	12
1244	7	11	3
1245	0	2	7
1246	4	10	12
1247	8	13	5
1248	5	6	14
1249	4	3	8
1250	8	7	13
1251	13	10	6
1252	0	12	7
1253	12	3	9
1254	4	1	13
1255	7	8	11
1256	3	5	8
1257	6	8	1
1258	12	0	3
1259	12	6	14
1260	4	14	3
1261	3	0	4
1262	0	9	6
1263	4	14	8
1264	6	11	2
1265	1	3	8
1266	2	12	0
1267	12	13	14
1268	8	3	9
1269	2	0	9
1270	8	11	0
1271	12	10	14
1272	0	9	11
1273	5	12	1
1274	8	12	4
1275	14	5	13
1276	1	2	5
1277	14	5	0
1278	0	7	9
1279	8	4	1
1280	9	4	12
1281	7	9	6
1282	14	1	12
1283	13	2	6
1284	7	6	0
1285	3	5	7
1286	5	7	6
1287	0	2	12
1288	12	8	3
1289	13	6	11
1290	11	7	3
1291	10	3	0
1292	8	5	3
1293	6	11	5
1294	9	10	2
1295	7	10	5
1296	12	4	5
1297	11	13	8
1298	2	1	11
1299	10	4	13
1300	2	7	12
1301	2	7	5
1302	12	8	13
1303	6	12	0
1304	0	8	5
1305	2	10	13
1306	8	9	2
1307	6	4	0
1308	8	1	10
1309	4	1	14
1310	1	12	4
1311	14	11	3
1312	3	14	5
1313	0	13	8
1314	8	12	1
1315	8	12	7
1316	3	8	12
1317	10	9	5
1318	8	5	0
1319	0	9	14
1320	13	12	4
1321	1	6	10
1322	3	10	13
1323	12	8	14
1324	7	5	3
1325	12	4	5
1326	7	9	11
1327	6	12	11
1328	6	13	5
1329	11	4	3
1330	12	9	1
1331	2	9	4
1332	7	9	11
1333	7	8	2
1334	2	7	1
1335	2	13	12
1336	2	12	5
1337	8	2	13
1338	10	6	4
1339	7	4	3
1340	14	10	4
1341	8	13	12
1342	12	0	7
1343	4	0	5
1344	10	4	12
1345	14	13	6
1346	11	3	2
1347	11	9	2
1348	14	6	8
1349	5	10	0
1350	11	9	3
1351	6	11	13
1352	9	2	0
1353	13	0	7
1354	3	9	7
1355	12	6	8
1356	0	1	8
1357	14	8	11
1358	10	8	6
1359	6	3	1
1360	13	1	5
1361	1	11	3
1362	7	14	1
1363	4	11	5
1364	13	14	10
1365	0	3	5
1366	14	7	13
1367	7	6	4
1368	10	11	8
1369	6	7	2
1370	8	6	13
1371	1	5	2
1372	13	4	3
1373	3	11	13
1374	12	3	14
1375	0	4	2
1376	11	4	0
1377	12	7	13
1378	7	1	11
1379	4	8	13
1380	14	11	13
1381	8	10	2
1382	10	3	9
1383	2	6	13
1384	4	10	14
1385	14	6	5
1386	3	7	9
1387	14	6	4
1388	5	10	1
1389	6	7	8
1390	0	13	9
1391	1	11	14
1392	14	10	7
1393	6	3	5
1394	3	9	4
1395	5	7	13
1396	5	3	10
1397	2	9	4
1398	7	4	10
1399	7	14	1
1400	9	7	4
1401	0	10	14
1402	10	4	13
1403	11	13	3
1404	11	0	12
1405	3	9	12
1406	9	4	8
1407	4	13	3
1408	13	8	5
1409	4	3	12
1410	14	5	6
1411	9	10	2
1412	13	14	10
1413	3	8	14
1414	6	0	11
1415	11	14	12
1416	11	12	3
1417	2	5	6
1418	8	13	7
1419	9	4	14
1420	1	11	6
1421	13	2	8
1422	6	5	2
1423	5	0	12
1424	11	3	8
1425	12	13	1
1426	11	5	9
1427	10	8	2
1428	0	8	13
1429	11	5	8
1430	14	6	7
1431	14	0	3
1432	2	0	13
1433	10	12	1
1434	4	5	12
1435	10	8	11
1436	10	7	12
1437	7	4	8
1438	7	13	6
1439	13	2	8
1440	9	11	10
1441	7	2	8
1442	0	1	2
1443	9	3	8
1444	14	4	10
1445	11	14	0
1446	3	6	4
1447	1	11	0
1448	11	9	2
1449	12	8	7
1450	8	9	6
1451	8	13	11
1452	9	14	4
1453	6	11	12
1454	13	1	4
1455	2	1	4
1456	4	10	7
1457	10	8	9
1458	6	8	7
1459	7	4	5
1460	6	3	5
1461	9	2	3
1462	4	7	0
1463	2	7	13
1464	3	14	11
1465	6	2	9
1466	4	10	9
1467	5	8	11
1468	13	4	12
1469	3	14	9
1470	3	11	12
1471	0	8	5
1472	4	13	9
1473	12	9	14
1474	10	9	13
1475	8	0	13
1476	9	11	13
1477	10	5	7
1478	12	3	5
1479	11	10	6
1480	6	3	4
1481	13	10	6
1482	1	12	10
1483	0	2	7
1484	2	5	14
1485	3	0	12
1486	8	0	14
1487	14	3	1
1488	6	10	8
1489	11	13	10
1490	14	9	7
1491	1	2	6
1492	0	2	10
1493	5	7	0
1494	2	1	3
1495	10	7	2
1496	10	0	4
1497	7	4	2
1498	12	0	14
1499	11	4	6
1500	7	14	4
1501	7	2	3
1502	9	12	10
1503	2	13	8
1504	14	4	12
1505	11	0	13
1506	5	4	3
1507	10	12	1
1508	3	5	6
1509	0	5	8
1510	2	8	3
1511	1	14	10
1512	5	3	10
1513	12	4	8
1514	13	11	14
1515	8	12	2
1516	14	1	8
1517	14	6	11
1518	7	5	0
1519	10	2	9
1520	10	5	1
1521	13	12	5
1522	8	3	4
1523	4	0	5
1524	6	13	9
1525	8	1	9
1526	14	5	10
1527	5	12	1
1528	7	0	3
1529	5	2	11
1530	6	10	2
1531	8	11	14
1532	9	0	5
1533	12	5	2
1534	4	10	8
1535	5	13	2
1536	8	2	11
1537	9	1	13
1538	13	1	3
1539	6	12	13
1540	13	4	6
1541	4	1	7
1542	11	12	6
1543	7	0	13
1544	1	9	2
1545	12	7	5
1546	2	10	14
1547	8	9	0
1548	13	11	5
1549	0	7	3
1550	6	10	9
1551	9	12	11
1552	14	13	9
1553	13	14	8
1554	3	1	2
1555	13	5	0
1556	14	1	13
1557	7	3	11
1558	2	4	13
1559	7	13	12
1560	4	3	9
1561	8	4	2
1562	2	0	5
1563	8	4	5
1564	8	1	6
1565	1	10	3
1566	5	9	14
1567	10	2	12
1568	5	14	1
1569	4	2	0
1570	8	12	3
1571	12	9	7
1572	9	4	0
1573	11	8	10
1574	11	0	3
1575	4	9	11
1576	6	3	8
1577	6	12	2
1578	8	2	7
1579	8	13	2
1580	1	9	10
1581	7	5	6
1582	11	7	10
1583	3	5	13
1584	9	0	3
1585	2	10	0
1586	14	4	10
1587	0	5	1
1588	12	13	11
1589	12	0	1
1590	14	4	1
1591	11	9	10
1592	0	8	1
1593	13	2	11
1594	1	9	14
1595	8	10	2
1596	13	6	5
1597	10	3	12
1598	13	5	8
1599	4	1	3
1600	11	3	2
1601	4	2	0
1602	6	2	5
1603	12	0	11
1604	7	8	1
1605	1	6	5
1606	6	12	4
1607	14	0	12
1608	1	11	8
1609	8	12	1
1610	12	13	5
1611	9	8	14
1612	11	7	1
1613	2	10	13
1614	12	3	8
1615	5	9	3
1616	9	5	6
1617	8	12	10
1618	2	10	1
1619	3	4	9
1620	7	11	9
1621	11	1	2
1622	1	12	0
1623	13	2	4
1624	6	10	3
1625	7	0	3
1626	4	12	1
1627	0	10	13
1628	5	12	0
1629	10	5	0
1630	0	8	10
1631	11	12	5
1632	9	7	14
1633	2	3	14
1634	4	3	12
1635	11	10	14
1636	13	12	3
1637	5	4	14
1638	10	11	7
1639	4	7	11
1640	0	13	2
1641	0	5	3
1642	12	13	11
1643	11	8	6
1644	4	0	6
1645	9	2	1
1646	6	2	14
1647	2	14	13
1648	0	2	12
1649	2	10	0
1650	5	1	10
1651	13	11	9
1652	1	14	6
1653	0	14	11
1654	3	14	5
1655	1	2	14
1656	9	7	8
1657	12	1	2
1658	12	5	8
1659	11	14	0
1660	5	10	14
1661	4	5	8
1662	6	13	2
1663	1	5	4
1664	10	14	4
1665	7	8	0
