node_index,depth,left_rank,right_rank,weight,color
3963,11,904,904,1,12
992,9,907,908,2,12
496,8,909,911,3,5
248,7,912,916,5,4
124,6,917,929,13,8
62,5,930,955,26,11
31,4,853,905,53,11
1986,10,908,908,1,7
993,9,906,906,1,12
1987,10,907,907,1,7
7954,12,910,910,1,7
1988,10,911,911,1,12
497,8,906,908,3,5
7955,12,909,909,1,7
1989,10,909,910,2,12
1992,10,913,913,1,7
996,9,914,914,1,12
498,8,915,916,2,5
249,7,906,911,6,4
1993,10,912,912,1,7
997,9,912,913,2,12
3996,11,916,916,1,12
499,8,912,914,3,5
3997,11,915,915,1,12
2002,10,918,918,1,12
500,8,919,922,4,5
250,7,923,929,7,4
125,6,906,916,11,8
2003,10,917,917,1,12
4008,11,920,920,1,7
2004,10,921,922,2,12
501,8,917,918,2,5
4009,11,919,919,1,7
4010,11,922,922,1,7
2005,10,919,920,2,12
4011,11,921,921,1,7
2008,10,924,925,2,7
1004,9,926,927,2,12
502,8,928,929,2,5
251,7,917,922,6,4
4018,11,925,925,1,6
2009,10,923,923,1,7
4019,11,924,924,1,6
2010,10,927,927,1,7
1005,9,923,925,3,12
2011,10,926,926,1,7
1006,9,929,929,1,12
503,8,923,927,5,5
1007,9,928,928,1,12
2018,10,931,931,1,12
504,8,932,936,5,5
252,7,937,942,6,4
126,6,943,955,13,8
63,5,906,929,24,11
2019,10,930,930,1,12
4040,11,933,933,1,7
1010,9,934,936,3,12
505,8,930,931,2,5
4041,11,932,932,1,7
2022,10,935,936,2,7
1011,9,932,933,2,12
4046,11,936,936,1,6
2023,10,934,934,1,7
4047,11,935,935,1,6
1012,9,938,939,2,12
506,8,940,942,3,5
253,7,930,936,7,4
4052,11,939,939,1,7
1013,9,937,937,1,12
4053,11,938,938,1,7
1014,9,941,942,2,12
507,8,937,939,3,5
2030,10,942,942,1,7
1015,9,940,940,1,12
2031,10,941,941,1,7
1016,9,944,945,2,12
508,8,946,948,3,5
254,7,949,955,7,4
127,6,930,942,13,8
130204,16,945,945,1,7
1017,9,943,943,1,12
130205,16,944,944,1,7
2036,10,947,947,1,7
1018,9,948,948,1,12
509,8,943,945,3,5
2037,10,946,946,1,7
1019,9,946,947,2,12
2040,10,950,950,1,12
510,8,951,955,5,5
255,7,943,948,6,4
2041,10,949,949,1,12
8176,12,952,952,1,7
1022,9,953,955,3,12
511,8,949,950,2,5
8177,12,951,951,1,7
2046,10,954,955,2,7
1023,9,951,952,2,12
8190,12,955,955,1,6
2047,10,953,953,1,7
8191,12,954,954,1,6
