198	14	11	5
199	17	12	10
200	20	2	17
201	4	12	11
202	13	8	3
203	14	5	20
204	8	3	1
205	19	20	7
206	17	10	19
207	12	7	2
208	18	2	0
209	8	18	15
210	8	17	1
211	16	13	7
212	20	18	1
213	11	0	6
214	12	0	16
215	7	17	4
216	6	8	10
217	16	19	18
218	9	5	3
219	12	4	18
220	8	19	14
221	12	16	18
222	4	14	11
223	7	18	12
224	15	12	5
225	8	16	4
226	17	1	5
227	8	18	5
228	10	2	0
229	19	12	6
230	9	1	5
231	16	15	19
232	16	4	11
233	7	18	17
234	4	19	14
235	10	16	1
236	7	0	19
237	14	12	4
238	11	20	3
239	16	2	17
240	7	4	13
241	3	9	5
242	1	4	13
243	9	18	13
244	9	7	1
245	0	9	5
246	10	19	13
247	10	20	3
248	9	19	17
249	1	18	20
250	5	11	12
251	18	3	19
252	13	14	15
253	4	17	20
254	3	19	17
255	1	4	9
256	0	4	18
257	3	20	13
258	8	16	13
259	7	17	9
260	7	13	4
261	1	8	4
262	7	18	20
263	10	6	1
264	2	0	16
265	13	0	5
266	15	1	18
267	8	14	7
268	0	14	16
269	5	3	14
270	18	20	3
271	4	6	5
272	1	18	3
273	15	14	9
274	16	20	6
275	1	14	16
276	3	4	6
277	11	4	13
278	0	17	15
279	19	14	17
280	1	17	10
281	16	3	8
282	19	18	1
283	8	20	16
284	1	18	16
285	10	2	5
286	3	16	13
287	2	4	14
288	5	19	8
289	7	19	5
290	19	11	10
291	4	6	18
292	13	18	11
293	1	12	16
294	5	17	13
295	0	7	16
296	10	5	0
297	18	5	2
298	5	16	15
299	9	17	16
300	16	0	18
301	13	3	15
302	20	17	16
303	9	14	4
304	18	2	16
305	2	17	14
306	7	14	6
307	10	19	3
308	11	18	12
309	6	3	0
310	7	14	12
311	8	20	6
312	0	7	12
313	6	10	3
314	19	12	2
315	17	18	20
316	17	0	10
317	16	6	2
318	6	4	1
319	14	20	3
320	2	18	8
321	6	11	7
322	1	8	9
323	6	3	8
324	4	6	15
325	20	17	6
326	4	19	5
327	18	13	0
328	19	18	9
329	10	3	19
330	10	2	17
331	3	5	11
332	17	12	19
333	8	17	11
334	12	20	19
335	7	6	0
336	9	15	2
337	3	0	8
338	15	5	20
339	13	15	20
340	8	1	15
341	12	19	18
342	2	19	16
343	5	17	4
344	8	4	14
345	11	13	0
346	16	20	3
347	10	20	9
348	20	4	8
349	12	3	8
350	9	10	5
351	6	12	16
352	9	14	5
353	4	16	7
354	8	11	7
355	12	9	3
356	8	14	6
357	16	12	20
358	4	16	10
359	8	3	5
360	9	15	10
361	4	10	19
362	5	2	9
363	7	0	17
364	3	16	1
365	11	10	12
366	17	19	8
367	4	16	9
368	18	2	15
369	2	16	19
370	9	16	8
371	8	10	20
372	7	17	9
373	4	8	1
374	13	6	15
375	1	17	12
376	12	2	20
377	15	20	3
378	19	7	0
379	0	4	19
380	1	11	10
381	13	10	16
382	0	9	10
383	18	13	11
384	2	15	16
385	0	12	4
386	15	11	3
387	13	14	16
388	9	6	17
389	15	0	2
390	13	1	2
391	17	3	10
392	16	17	5
393	2	19	6
394	0	7	13
395	18	14	19
396	8	16	6
397	0	4	20
398	7	0	1
399	12	17	6
400	12	14	4
401	0	8	9
402	8	0	10
403	6	13	2
404	5	19	7
405	1	19	17
406	1	3	15
407	8	4	19
408	7	11	0
409	1	17	0
410	12	14	11
411	15	4	10
412	18	13	19
413	18	19	8
414	19	14	9
415	0	5	4
416	16	17	3
417	5	9	1
418	13	8	1
419	5	4	18
420	12	3	14
421	14	13	8
422	13	6	3
423	3	11	16
424	16	2	11
425	14	13	18
426	0	6	14
427	13	7	17
428	5	7	9
429	18	5	15
430	16	15	19
431	18	16	3
432	13	16	5
433	6	18	1
434	15	13	0
435	8	4	7
436	9	20	10
437	5	14	11
438	11	13	12
439	7	4	10
440	5	4	3
441	7	20	11
442	13	8	17
443	16	9	18
444	14	20	9
445	1	10	17
446	5	18	12
447	8	6	4
448	1	6	12
449	12	9	20
450	1	4	18
451	1	5	12
452	16	19	10
453	7	19	5
454	18	20	12
455	19	12	5
456	17	4	3
457	7	0	4
458	2	3	10
459	0	3	11
460	17	10	9
461	18	16	20
462	1	11	18
463	14	18	9
464	2	8	13
465	18	7	2
466	8	6	19
467	18	19	20
468	1	7	6
469	19	4	8
470	11	14	5
471	2	18	19
472	18	12	1
473	7	3	19
474	14	3	15
475	4	1	12
476	6	7	16
477	20	16	11
478	10	1	6
479	17	5	13
480	9	0	18
481	8	2	18
482	8	19	5
483	6	2	14
484	0	17	5
485	5	19	2
486	6	18	17
487	4	1	5
488	15	0	10
489	19	18	6
490	17	1	9
491	0	19	4
492	20	14	3
493	7	20	8
494	16	7	18
495	17	2	12
496	19	0	2
497	4	13	10
498	16	14	18
499	14	5	2
500	12	6	4
501	16	12	6
502	19	4	2
503	11	2	19
504	13	2	10
505	11	15	1
506	4	12	9
507	7	4	5
508	11	1	7
509	11	4	16
510	9	2	20
511	16	8	0
512	18	1	10
513	5	12	2
514	0	14	20
515	3	0	8
516	7	1	8
517	0	16	18
518	14	0	17
519	16	9	13
520	16	3	13
521	1	11	18
522	2	14	5
523	20	3	16
524	7	8	18
525	5	3	11
526	14	8	13
527	3	0	10
528	15	0	4
529	4	10	16
530	5	6	15
531	13	6	14
532	8	9	16
533	1	5	19
534	19	14	12
535	19	9	16
536	13	15	8
537	4	2	13
538	5	17	7
539	0	14	20
540	17	14	9
541	16	9	0
542	2	17	7
543	9	18	19
544	14	20	6
545	14	10	2
546	5	17	7
547	6	18	9
548	18	16	5
549	1	14	16
550	4	15	8
551	14	13	17
552	18	9	4
553	4	19	16
554	7	9	14
555	11	10	3
556	8	3	18
557	19	0	13
558	12	1	7
559	18	7	19
560	11	17	2
561	7	12	0
562	16	10	2
563	20	7	9
564	7	16	6
565	19	16	6
566	20	0	4
567	3	2	10
568	11	9	8
569	6	3	9
570	8	14	7
571	6	10	0
572	9	17	12
573	9	2	1
574	19	14	5
575	19	2	16
576	18	17	15
577	1	6	7
578	5	2	4
579	14	5	7
580	1	18	0
581	7	6	8
582	5	10	4
583	2	9	16
584	7	8	0
585	14	18	0
586	3	17	13
587	17	1	15
588	1	13	14
589	4	18	2
590	14	17	7
591	7	10	8
592	19	3	10
593	1	3	18
594	15	5	2
595	20	5	15
596	7	4	6
597	6	18	0
598	18	6	16
599	11	20	5
600	0	5	11
601	19	8	17
602	6	5	3
603	15	19	14
604	15	12	20
605	5	8	6
606	3	12	18
607	12	18	8
608	12	0	20
609	4	6	20
610	13	18	16
611	2	18	12
612	10	9	16
613	4	11	6
614	6	13	20
615	18	5	3
616	1	2	4
617	11	5	16
618	11	10	18
619	3	17	0
620	3	13	0
621	18	17	11
622	7	10	17
623	8	14	12
624	12	19	11
625	20	16	4
626	12	16	7
627	5	20	13
628	6	0	8
629	8	2	7
630	7	5	18
631	9	8	20
632	8	0	15
633	19	1	12
634	2	19	5
635	11	10	12
636	5	1	17
637	20	12	1
638	9	3	6
639	17	14	18
640	14	4	5
641	14	1	0
642	20	3	12
643	12	18	6
644	18	6	14
645	19	0	1
646	19	2	12
647	12	18	17
648	6	4	16
649	18	4	17
650	16	18	10
651	4	3	17
652	1	0	20
653	10	5	8
654	6	17	18
655	9	19	1
656	17	13	14
657	2	14	18
658	18	5	20
659	1	2	15
660	18	14	5
661	3	14	2
662	19	14	6
663	17	0	15
664	3	20	6
665	20	17	3
666	14	17	1
667	7	0	2
668	18	6	5
669	12	19	16
670	13	20	9
671	14	13	20
672	20	14	18
673	9	17	0
674	14	9	6
675	11	14	4
676	19	0	6
677	18	17	1
678	1	11	18
679	16	6	11
680	15	7	5
681	12	19	11
682	3	11	4
683	0	5	3
684	2	19	17
685	19	2	17
686	5	2	7
687	18	20	14
688	6	8	18
689	15	12	14
690	10	20	17
691	4	16	14
692	3	5	0
693	8	11	15
694	3	0	18
695	15	2	11
696	17	0	18
697	8	20	9
698	11	6	5
699	13	15	6
700	2	6	19
701	8	12	13
702	14	6	4
703	2	4	17
704	2	9	15
705	19	10	3
706	10	6	16
707	20	14	16
708	2	11	4
709	5	11	13
710	17	3	19
711	2	14	20
712	4	18	9
713	15	16	8
714	6	7	1
715	17	12	14
716	19	9	5
717	6	13	14
718	13	15	8
719	9	19	15
720	14	4	19
721	7	20	19
722	5	3	14
723	2	16	11
724	17	0	9
725	0	19	8
726	14	3	1
727	16	0	8
728	1	4	2
729	2	12	5
730	2	15	14
731	16	10	9
732	1	18	5
733	9	19	17
734	9	3	0
735	0	6	14
736	9	2	8
737	11	19	18
738	5	7	16
739	6	18	16
740	16	15	2
741	14	16	13
742	3	9	19
743	15	1	14
744	10	3	15
745	6	2	19
746	9	8	12
747	10	14	9
748	4	0	9
749	17	4	6
750	12	6	9
751	17	15	9
752	11	12	6
753	9	18	17
754	2	16	0
755	14	11	2
756	12	4	18
757	7	0	20
758	17	9	20
759	1	5	2
760	9	16	12
761	18	10	16
762	9	2	8
763	16	19	18
764	6	4	3
765	4	3	2
766	10	8	4
767	15	17	13
768	3	19	6
769	12	10	19
770	19	18	11
771	11	10	12
772	13	19	16
773	0	9	20
774	12	9	0
775	3	8	18
776	4	18	17
777	15	6	17
778	13	14	16
779	1	7	13
780	16	3	1
781	2	18	4
782	3	17	11
783	13	1	3
784	10	12	19
785	20	5	6
786	18	11	20
787	17	18	8
788	7	20	15
789	13	5	19
790	8	16	1
791	18	14	15
792	18	0	3
793	16	18	15
794	14	12	11
795	4	17	9
796	16	13	19
797	12	13	6
798	12	10	19
799	6	1	17
800	1	13	16
801	8	13	3
802	17	1	9
803	4	12	0
804	11	1	2
805	11	6	19
806	9	17	16
807	9	10	20
808	4	18	1
809	13	8	10
810	5	7	10
811	17	18	16
812	0	2	16
813	12	3	15
814	17	9	3
815	11	18	10
816	14	8	17
817	12	10	8
818	1	20	16
819	1	15	13
820	11	3	15
821	11	0	5
822	11	13	19
823	5	9	2
824	17	20	14
825	1	12	5
826	15	6	11
827	17	5	15
828	17	5	18
829	19	7	20
830	20	7	3
831	19	18	7
832	2	9	7
833	14	7	10
834	17	0	9
835	19	13	2
836	0	16	3
837	11	9	3
838	2	10	17
839	5	17	9
840	20	4	12
841	1	15	6
842	4	18	8
843	4	17	18
844	6	0	16
845	13	11	19
846	9	3	6
847	6	7	13
848	6	9	15
849	18	8	4
850	10	13	8
851	12	19	11
852	5	9	6
853	9	19	14
854	3	5	20
855	9	7	6
856	5	12	13
857	4	8	15
858	14	8	18
859	4	20	15
860	0	16	20
861	7	1	4
862	17	19	4
863	7	8	15
864	4	19	6
865	19	13	17
866	16	7	8
867	1	19	2
868	2	0	4
869	15	4	13
870	5	2	8
871	10	12	0
872	11	12	7
873	4	7	10
874	14	11	5
875	7	6	19
876	4	7	18
877	16	6	4
878	8	7	2
879	11	5	13
880	11	16	19
881	5	13	15
882	1	19	9
883	9	19	14
884	12	16	7
885	10	5	18
886	11	4	16
887	2	19	18
888	18	4	19
889	20	3	16
890	14	7	13
891	6	2	1
892	0	6	7
893	0	1	5
894	3	16	9
895	9	19	7
896	17	11	9
897	19	15	6
898	4	15	7
899	15	10	4
900	2	14	9
901	4	17	13
902	5	10	1
903	20	8	2
904	12	13	3
905	7	8	12
906	19	4	14
907	2	11	7
908	8	1	0
909	20	14	8
910	17	5	0
911	10	20	4
912	0	9	13
913	15	6	4
914	12	10	8
915	9	6	10
916	12	10	16
917	12	5	19
918	15	19	20
919	8	0	2
920	0	3	13
921	18	15	14
922	4	13	20
923	17	11	20
924	11	17	13
925	3	10	16
926	0	12	15
927	13	7	11
928	11	15	4
929	11	5	8
930	14	1	3
931	13	6	9
932	8	7	18
933	6	5	0
934	3	6	9
935	3	10	14
936	5	13	10
937	15	12	17
938	2	10	0
939	12	8	15
940	3	1	19
941	2	14	12
942	5	7	3
943	4	0	5
944	2	14	1
945	0	6	17
946	6	14	7
947	12	0	3
948	12	17	3
949	10	6	11
950	12	5	20
951	13	9	15
952	18	12	14
953	2	15	12
954	13	11	20
955	2	5	7
956	3	17	20
957	13	19	4
958	20	9	4
959	4	16	8
960	13	12	20
961	6	13	4
962	17	16	18
963	8	3	14
964	19	18	3
965	20	0	17
966	19	0	8
967	5	4	15
968	20	2	18
969	11	16	10
970	19	8	14
971	0	4	18
972	7	14	19
973	19	7	1
974	8	7	15
975	16	6	1
976	12	15	11
977	16	10	20
978	14	11	0
979	3	10	19
980	19	12	9
981	8	1	11
982	20	15	5
983	16	15	1
984	4	6	7
985	16	2	15
986	1	11	17
987	12	16	9
988	12	3	0
989	17	12	5
990	9	7	3
991	12	20	4
992	0	10	18
993	7	9	15
994	20	9	13
995	1	17	2
996	14	9	1
997	0	10	3
998	7	6	11
999	3	14	12
1000	4	13	0
1001	18	3	4
1002	13	7	14
1003	2	18	12
1004	4	19	20
1005	1	6	12
1006	19	15	7
1007	20	4	11
1008	18	2	7
1009	4	16	17
1010	13	11	3
1011	19	16	8
1012	15	12	0
1013	6	14	11
1014	18	12	6
1015	4	13	2
1016	17	9	19
1017	16	8	6
1018	12	11	17
1019	11	20	3
1020	16	0	2
1021	6	20	16
1022	10	0	15
1023	13	0	2
1024	2	8	9
1025	4	11	7
1026	7	19	3
1027	18	9	10
1028	17	0	16
1029	2	9	8
1030	1	11	4
1031	12	20	16
1032	20	3	0
1033	3	18	19
1034	15	10	17
1035	5	13	15
1036	17	19	2
1037	20	1	5
1038	19	20	16
1039	2	8	0
1040	10	12	17
1041	13	16	4
1042	11	4	1
1043	13	0	17
1044	19	13	0
1045	19	20	6
1046	2	4	5
1047	1	4	8
1048	7	19	12
1049	2	5	9
1050	7	17	4
1051	13	17	11
1052	7	8	17
1053	7	9	15
1054	18	7	3
1055	20	19	10
1056	16	1	13
1057	12	4	19
1058	0	19	7
1059	0	11	4
1060	7	1	15
1061	12	11	5
1062	9	15	12
1063	1	15	11
1064	9	12	10
1065	14	0	8
1066	15	10	11
1067	4	7	3
1068	0	4	8
1069	15	16	4
1070	10	5	12
1071	19	7	9
1072	13	16	12
1073	9	6	15
1074	7	10	20
1075	15	17	7
1076	11	3	14
1077	1	13	3
1078	2	3	12
1079	10	1	5
1080	19	16	3
1081	8	16	12
1082	16	7	3
1083	20	11	12
1084	4	12	15
1085	3	19	12
1086	20	8	6
1087	10	7	3
1088	3	7	15
1089	0	6	7
1090	14	20	19
1091	5	18	6
1092	0	9	7
1093	16	9	17
1094	1	20	17
1095	1	19	12
1096	4	9	15
1097	4	3	10
1098	17	10	3
1099	3	19	7
1100	11	3	2
1101	20	19	4
1102	11	17	19
1103	7	4	14
1104	18	14	1
1105	1	10	16
1106	19	16	13
1107	19	12	17
1108	3	19	7
1109	16	14	20
1110	0	14	16
1111	14	6	17
1112	4	13	2
1113	4	8	15
1114	9	12	14
1115	14	15	1
1116	15	12	1
1117	5	0	1
1118	12	6	20
1119	20	2	19
1120	9	11	10
1121	8	3	16
1122	9	5	6
1123	6	15	9
1124	18	2	9
1125	19	13	12
1126	6	18	8
1127	13	12	3
1128	20	4	18
1129	5	19	3
1130	12	15	4
1131	20	2	9
1132	19	18	10
1133	4	2	20
1134	15	6	12
1135	13	17	14
1136	12	0	13
1137	12	10	1
1138	13	3	19
1139	13	16	20
1140	5	4	11
1141	14	16	4
1142	6	7	9
1143	2	19	20
1144	18	19	4
1145	14	6	3
1146	20	11	12
1147	7	14	19
1148	15	4	6
1149	6	1	3
1150	15	12	9
1151	4	14	20
1152	14	11	1
1153	5	12	6
1154	8	20	16
1155	2	6	8
1156	14	5	20
1157	5	1	8
1158	2	9	17
1159	3	19	17
1160	2	5	18
1161	14	15	1
1162	17	9	2
1163	20	4	18
1164	2	0	4
1165	15	11	8
1166	8	15	13
1167	2	19	3
1168	2	0	7
1169	10	9	15
1170	16	14	18
1171	19	17	13
1172	7	17	12
1173	3	11	16
1174	9	5	19
1175	7	11	12
1176	12	19	4
1177	0	18	16
1178	0	16	13
1179	5	17	19
1180	20	10	4
1181	2	1	11
1182	15	14	12
1183	19	4	13
1184	1	8	0
1185	0	19	7
1186	10	8	14
1187	10	18	20
1188	1	14	3
1189	5	1	14
1190	4	18	11
1191	4	12	10
1192	4	16	6
1193	14	15	18
1194	7	14	10
1195	4	6	10
1196	13	16	15
1197	14	12	3
1198	19	11	16
1199	17	8	11
1200	14	18	2
1201	10	17	16
1202	18	11	5
1203	5	2	4
1204	20	11	8
1205	16	20	12
1206	18	17	14
1207	13	14	15
1208	20	10	12
1209	13	2	20
1210	12	14	2
1211	9	19	12
1212	12	3	14
1213	13	0	12
1214	6	18	19
1215	16	14	13
1216	16	5	15
1217	7	15	14
1218	3	10	8
1219	8	11	1
1220	9	18	6
1221	6	5	2
1222	1	18	9
1223	0	11	7
1224	11	5	0
1225	5	18	4
1226	10	1	20
1227	18	14	7
1228	10	15	4
1229	14	17	3
1230	1	6	14
1231	3	14	10
1232	13	4	1
1233	14	17	11
1234	18	12	13
1235	11	8	12
1236	19	17	3
1237	14	0	20
1238	5	10	15
1239	5	12	20
1240	3	12	13
1241	9	2	7
1242	13	0	5
1243	5	19	18
1244	19	2	3
1245	6	14	20
1246	1	10	9
1247	14	16	8
1248	5	9	15
1249	4	12	8
1250	11	19	10
1251	19	16	12
1252	15	12	7
1253	6	12	0
1254	10	4	16
1255	10	8	20
1256	9	2	17
1257	3	17	13
1258	12	0	6
1259	12	0	5
1260	19	20	15
1261	12	18	19
1262	3	18	15
1263	4	11	16
1264	0	5	11
1265	7	3	1
1266	17	15	18
1267	15	13	19
1268	2	12	6
1269	11	6	3
1270	5	8	0
1271	3	7	2
1272	0	12	8
1273	20	9	13
1274	14	3	4
1275	20	3	1
1276	7	20	11
1277	20	2	9
1278	18	13	0
1279	17	19	4
1280	3	1	12
1281	16	15	6
1282	17	7	15
1283	19	2	18
1284	4	12	6
1285	12	14	13
1286	5	10	18
1287	9	17	12
1288	6	17	5
1289	7	6	5
1290	11	4	0
1291	7	9	12
1292	2	5	12
1293	0	14	2
1294	15	4	11
1295	16	10	14
1296	0	7	14
1297	2	13	20
1298	11	13	20
1299	19	7	16
1300	5	7	6
1301	5	19	8
1302	18	11	10
1303	6	9	17
1304	0	3	17
1305	14	13	19
1306	2	18	8
1307	6	18	3
1308	8	16	11
1309	16	4	1
1310	1	15	7
1311	14	20	18
1312	12	14	11
1313	0	7	14
1314	20	12	16
1315	11	3	14
1316	15	8	6
1317	1	12	8
1318	20	11	18
1319	12	9	17
1320	4	12	7
1321	1	15	10
1322	3	10	7
1323	0	17	14
1324	19	8	6
1325	9	7	8
1326	7	9	17
1327	3	15	20
1328	15	19	17
1329	11	4	12
1330	3	0	1
1331	14	15	4
1332	7	15	20
1333	13	11	17
1334	2	11	7
1335	5	1	6
1336	11	12	2
1337	17	12	1
1338	7	12	16
1339	7	10	18
1340	2	10	4
1341	5	7	0
1342	0	18	1
1343	7	18	11
1344	10	13	0
1345	8	10	12
1346	8	0	20
1347	5	0	8
1348	8	0	20
1349	8	1	18
1350	11	18	3
1351	9	14	7
1352	3	2	15
1353	4	18	6
1354	6	0	1
1355	12	3	20
1356	12	10	5
1357	20	17	15
1358	4	8	15
1359	15	0	16
1360	1	7	5
1361	13	17	15
1362	7	17	10
1363	10	17	8
1364	7	5	19
1365	3	18	20
1366	11	16	4
1367	19	6	4
1368	19	20	5
1369	15	7	5
1370	11	0	6
1371	10	8	11
1372	1	10	12
1373	18	5	19
1374	6	15	17
1375	6	12	11
1376	2	10	6
1377	18	16	7
1378	1	16	5
1379	10	11	19
1380	20	1	13
1381	8	4	14
1382	4	12	0
1383	14	6	1
1384	10	4	17
1385	8	6	17
1386	0	13	12
1387	20	3	1
1388	20	2	13
1389	18	1	8
1390	3	10	15
1391	7	17	14
1392	11	19	13
1393	3	15	2
1394	3	15	16
1395	5	7	16
1396	17	6	10
1397	20	9	4
1398	13	16	10
1399	7	17	19
1400	9	10	19
1401	9	10	8
1402	13	4	7
1403	11	7	6
1404	2	3	18
1405	3	12	6
1406	15	1	20
1407	13	7	1
1408	4	2	8
1409	19	6	3
1410	20	17	11
1411	6	10	2
1412	19	11	1
1413	9	3	20
1414	3	18	20
1415	11	14	3
1416	17	9	8
1417	5	11	12
1418	17	16	4
1419	18	4	5
1420	4	2	9
1421	7	17	14
1422	6	2	12
1423	14	12	6
1424	8	3	20
1425	9	19	10
1426	2	8	6
1427	7	11	14
1428	6	2	16
1429	20	2	17
1430	20	9	19
1431	14	3	13
1432	20	18	10
1433	1	9	13
1434	4	8	12
1435	19	20	8
1436	13	1	0
1437	13	7	17
1438	13	10	12
1439	4	2	17
1440	0	17	1
1441	19	8	17
1442	0	16	7
1443	12	3	20
1444	14	19	8
1445	11	8	6
1446	18	9	10
1447	4	11	18
1448	8	15	5
1449	15	17	1
1450	8	9	15
1451	14	16	2
1452	6	11	15
1453	6	5	12
1454	7	16	2
1455	17	19	4
1456	1	2	19
1457	4	2	12
1458	15	17	18
1459	19	1	20
1460	15	4	18
1461	18	5	12
1462	1	10	3
1463	5	10	13
1464	0	20	17
1465	9	11	0
1466	4	16	6
1467	8	14	17
1468	16	13	19
1469	15	2	18
1470	15	11	12
1471	6	11	17
1472	7	19	12
1473	6	3	8
1474	4	0	7
1475	11	15	4
1476	18	14	1
1477	1	2	16
1478	9	0	11
1479	5	11	12
1480	3	0	13
1481	1	10	12
1482	7	6	13
1483	18	20	4
1484	11	20	8
1485	9	15	12
1486	17	18	14
1487	11	9	4
1488	6	18	8
1489	20	1	4
1490	5	6	16
1491	13	2	0
1492	0	2	19
1493	14	1	18
1494	8	7	15
1495	1	7	17
1496	16	0	10
1497	4	1	11
1498	15	18	5
1499	17	4	18
1500	1	20	13
1501	19	2	9
1502	3	6	13
1503	8	7	17
1504	5	4	12
1505	20	0	7
1506	17	1	9
1507	1	12	10
1508	15	11	9
1509	15	14	17
1510	2	5	0
1511	19	8	7
1512	5	9	16
1513	3	10	11
1514	16	2	13
1515	11	12	5
1516	11	10	20
1517	11	12	10
1518	1	2	15
1519	4	14	15
1520	1	2	7
1521	7	18	2
1522	8	6	10
1523	4	15	17
1524	18	16	3
1525	14	19	3
1526	5	17	19
1527	2	9	10
1528	1	12	15
1529	5	11	12
1530	3	13	8
1531	5	11	14
1532	15	12	5
1533	0	20	17
1534	4	7	11
1535	8	16	2
1536	8	11	5
1537	6	13	16
1538	13	5	18
1539	15	12	4
1540	4	10	3
1541	10	13	14
1542	8	6	9
1543	4	12	10
1544	16	18	11
1545	18	1	2
1546	5	13	17
1547	20	12	18
1548	1	14	5
1549	18	4	3
1550	0	9	12
1551	12	15	20
1552	20	7	8
1553	4	20	2
1554	12	4	17
1555	7	20	3
1556	17	1	10
1557	1	13	5
1558	14	4	3
1559	7	16	4
1560	16	12	9
1561	14	16	17
1562	8	6	17
1563	2	13	17
1564	2	19	15
1565	13	16	18
1566	14	0	8
1567	4	20	18
1568	8	2	16
1569	13	5	4
1570	14	18	20
1571	9	3	10
1572	9	4	18
1573	11	17	16
1574	2	0	3
1575	13	15	14
1576	18	3	6
1577	12	9	2
1578	8	14	4
1579	2	17	11
1580	10	9	7
1581	19	2	10
1582	8	4	14
1583	0	8	16
1584	9	15	12
1585	2	1	15
1586	20	16	5
1587	6	2	4
1588	3	1	9
1589	9	12	7
1590	11	10	4
1591	14	3	10
1592	18	20	17
1593	7	8	11
1594	1	3	5
1595	17	5	11
1596	16	9	2
1597	1	12	15
1598	4	20	11
1599	19	16	3
1600	5	0	20
1601	1	8	6
1602	15	11	2
1603	0	3	11
1604	16	2	17
1605	19	18	2
1606	6	3	18
1607	2	12	18
1608	10	8	2
1609	17	3	16
1610	12	4	14
1611	0	20	2
1612	14	4	19
1613	11	10	1
1614	9	12	17
1615	11	15	3
1616	3	0	6
1617	2	3	19
1618	14	19	7
1619	9	4	3
1620	16	14	12
1621	11	10	7
1622	13	9	3
1623	7	14	10
1624	0	7	15
1625	13	12	3
1626	16	9	1
1627	15	16	13
1628	5	15	3
1629	4	20	18
1630	9	17	4
1631	17	9	13
1632	9	1	6
1633	14	9	3
1634	10	6	12
1635	5	1	13
1636	7	12	9
1637	8	19	11
1638	1	5	12
1639	16	1	2
1640	0	7	5
1641	6	8	0
1642	12	16	17
1643	2	8	6
1644	16	9	10
1645	18	20	11
1646	18	14	5
1647	14	2	11
1648	0	11	2
1649	2	13	9
1650	14	1	16
1651	19	2	9
1652	4	8	0
1653	9	8	17
1654	12	11	2
1655	13	5	2
1656	18	16	7
1657	6	16	20
1658	3	14	5
1659	14	2	9
1660	2	19	1
1661	7	2	16
1662	0	19	17
1663	13	5	12
1664	1	8	16
1665	13	14	9
