node_index,depth,left_rank,right_rank,weight,color
16452,14,72,72,1,5
8226,13,73,75,3,5
4113,12,64,69,6,5
32905,15,70,70,1,5
16453,14,70,71,2,7
32908,15,74,74,1,7
16454,14,75,75,1,7
8227,13,70,72,3,4
32909,15,73,73,1,7
16455,14,73,74,2,4
16456,14,77,77,1,6
8228,13,78,78,1,6
4114,12,79,82,4,7
2057,11,64,75,12,9
16457,14,76,76,1,6
8229,13,76,77,2,7
16460,14,80,80,1,4
8230,13,81,82,2,4
4115,12,76,78,3,4
16461,14,79,79,1,4
16462,14,82,82,1,5
8231,13,79,80,2,5
16463,14,81,81,1,5
65856,16,84,84,1,6
32928,15,85,85,1,4
16464,14,86,86,1,5
4116,12,87,91,5,9
2058,11,92,98,7,6
1029,10,64,82,19,8
65857,16,83,83,1,5
32929,15,83,84,2,4
16465,14,83,85,3,9
8234,13,88,91,4,4
4117,12,83,86,4,7
32940,15,89,90,2,7
16470,14,91,91,1,5
8235,13,87,87,1,4
65882,16,90,90,1,6
32941,15,88,88,1,6
65883,16,89,89,1,6
16471,14,88,90,3,5
16472,14,93,93,1,9
8236,13,94,96,3,3
4118,12,97,98,2,3
2059,11,83,91,9,3
16473,14,92,92,1,9
32950,15,95,96,2,9
8237,13,92,93,2,3
65902,16,96,96,1,5
32951,15,94,94,1,9
65903,16,95,95,1,4
16478,14,98,98,1,7
4119,12,92,96,5,7
16479,14,97,97,1,7
16480,14,100,101,2,5
8240,13,102,104,3,3
4120,12,105,108,4,6
2060,11,109,114,6,6
1030,10,115,127,13,8
515,9,64,98,35,2
65924,16,101,101,1,7
16481,14,99,99,1,4
65925,16,100,100,1,4
65930,16,103,103,1,4
16482,14,104,104,1,5
8241,13,99,101,3,3
65931,16,102,102,1,7
16483,14,102,103,2,5
65940,16,106,106,1,4
8242,13,107,108,2,3
4121,12,99,104,6,6
65941,16,105,105,1,7
16486,14,108,108,1,7
8243,13,105,106,2,3
16487,14,107,107,1,5
16488,14,110,111,2,4
8244,13,112,112,1,3
4122,12,113,114,2,3
2061,11,99,108,10,9
32978,15,111,111,1,7
16489,14,109,109,1,4
32979,15,110,110,1,5
8245,13,109,111,3,3
8246,13,114,114,1,7
4123,12,109,112,4,9
8247,13,113,113,1,5
32992,15,116,117,2,5
16496,14,118,118,1,4
8248,13,119,120,2,3
4124,12,121,123,3,3
2062,11,124,127,4,6
1031,10,99,114,16,8
65986,16,117,117,1,7
32993,15,115,115,1,5
65987,16,116,116,1,7
16497,14,115,117,3,4
65992,16,120,120,1,5
8249,13,115,118,4,3
65993,16,119,119,1,4
16500,14,122,123,2,6
4125,12,115,120,6,6
66006,16,123,123,1,4
16501,14,121,121,1,6
66007,16,122,122,1,7
4126,12,125,127,3,3
2063,11,115,123,9,9
16508,14,126,126,1,7
8254,13,127,127,1,9
4127,12,124,124,1,3
16509,14,125,125,1,5
8255,13,125,126,2,9
